InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
2005,2015-10-09 00:00:00,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
2006,2015-10-09 00:00:00,19,2,stp,Protinet,10 tab * 10 stp * box,Multivitamins and Minerals 
2006,2015-10-09 00:00:00,138,2,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
2006,2015-10-09 00:00:00,220,4,tab,Vicks,105 tab * bot,Cough Tablet
2008,2015-10-09 00:00:00,26,2,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
2008,2015-10-09 00:00:00,155,8,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2009,2015-10-09 00:00:00,500,1,bot,Woods' Antihistamine,bot,Cough Syrup
2009,2015-10-09 00:00:00,484,1,stp,ecee 2,2 tab * stp,levonorgestrel
2009,2015-10-09 00:00:00,708,1,stp,Nefiampi 500,10 cap * 10 stp * box,Amoxicillin and Cloxacillin
2009,2015-10-09 00:00:00,572,1,stp,Marvelon 28,stp,levonorgestrel
2009,2015-10-09 00:00:00,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2009,2015-10-09 00:00:00,443,2,sac,????? ???????,12 sac * pack,Myanmar Cold Medicine
2009,2015-10-09 00:00:00,539,1,stp,Vicee Orange,2 tab * 50 stp * box,Cevit 500mg
2009,2015-10-09 00:00:00,220,2,bot,Vicks,105 tab * bot,Cough Tablet
2009,2015-10-09 00:00:00,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
2009,2015-10-09 00:00:00,74,2,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
2009,2015-10-09 00:00:00,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2009,2015-10-09 00:00:00,162,30,tab,Cevit Pol,100 tab * bot,ascorbic acid
2009,2015-10-09 00:00:00,352,6,pcs,Hansaplast Elastic,100 pcs * box,Plaster
2009,2015-10-09 00:00:00,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
2009,2015-10-09 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
2009,2015-10-09 00:00:00,128,1,stp,Rozavel 10,10 tab * 5 stp * box,Rosuvastatin
2009,2015-10-09 00:00:00,456,1,bot,??????????????,6 bot * 2 pack * dz,Myanmar Analgesic
2009,2015-10-09 00:00:00,405,2,bot,?????? ????????,12 bot * dz,Myanmar anti-Inflammatory
2009,2015-10-09 00:00:00,217,2,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
2009,2015-10-09 00:00:00,590,1,sheet,Lion Plaster,10 sheet * pack,Plaster
2009,2015-10-09 00:00:00,591,1,sheet,Counter Plaster,100 sheet * box,Plaster
2009,2015-10-09 00:00:00,220,2,tab,Vicks,105 tab * bot,Cough Tablet
2009,2015-10-09 00:00:00,307,1,stp,Siloxogene,10 tab * 30 stp * box,Aluminium Hydroxide
2009,2015-10-09 00:00:00,238,1,stp,Amoxi-Denk 500,10 tab * 2 stp * box,Amoxicillin
2011,2015-10-09 00:00:00,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
2011,2015-10-09 00:00:00,513,1,bot,Cool Eyes (Artificial Tears),bot,hypromellose
2011,2015-10-09 00:00:00,285,2,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
2011,2015-10-09 00:00:00,321,1,bot,Urocrush,60 tab * bot,For Renal Stones
2011,2015-10-09 00:00:00,40,1,stp,Rowatinex,10 cap * 5 stp * box,Renal and Urinary
2012,2015-10-09 00:00:00,281,2,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2012,2015-10-09 00:00:00,480,1,tube,Hiruscar,tube,cream
2007,2015-10-09 00:00:00,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2007,2015-10-09 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2007,2015-10-09 00:00:00,445,1,dz,?????????,12 bot * dz,Myanmar Balm
2007,2015-10-09 00:00:00,850,1,bot,Cetridex,bot,"cetrizine, dextromethophan, ambroxyl"
2007,2015-10-09 00:00:00,352,1,pcs,Hansaplast Elastic,100 pcs * box,Plaster
2010,2015-10-09 00:00:00,608,2,amp,Alinamin F inj ????,10 amp * box,B Complex
2010,2015-10-09 00:00:00,606,3,Vial,Dexacort inj,24 Vial * box,Dexamethasone
2010,2015-10-09 00:00:00,806,3,amp,Neurocetam inj,4 amp * box,Piracetam
2010,2015-10-09 00:00:00,324,10,pcs,20 cc (JY) Syringe,50 pcs * box,Syringe
2010,2015-10-09 00:00:00,607,10,amp,Nuramin Forte inj,25 amp * box,B Complex
2013,2015-10-09 00:00:00,1,1,stp,EVE,10 cap * 3 stp * box,Evening Primrose Oil
2013,2015-10-09 00:00:00,220,20,tab,Vicks,105 tab * bot,Cough Tablet
2014,2015-11-09 00:00:00,309,5,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
2014,2015-11-09 00:00:00,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
2014,2015-11-09 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2014,2015-11-09 00:00:00,85,2,stp,Cardivas 6.25,10 tab * 3 stp * box,Carvedilol
2014,2015-11-09 00:00:00,306,1,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
2015,2015-11-09 00:00:00,94,4,stp,Inpanol 10,10 tab * stp,propranolol
2015,2015-11-09 00:00:00,94,16,stp,Inpanol 10,10 tab * stp,propranolol
2015,2015-11-09 00:00:00,778,1,box,Carbimazole 5mg (remedica),10 tab * 10 stp * box,Carbimazole
2016,2015-12-09 00:00:00,644,1,stp,Cardimax SR,10 tab * 5 stp * box,Trimetazidine Hydrochloride
2016,2015-12-09 00:00:00,298,1,stp,Alerday 120,10 tab * 10 stp * box,Fexofenidine
2016,2015-12-09 00:00:00,217,5,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
2016,2015-12-09 00:00:00,411,6,sac,?????? ???????,50 sac * pack,Myanmar Analgesic
2016,2015-12-09 00:00:00,768,2,stp,Blopress 8,7 tab * 4 stp * box,Candersatan 
2016,2015-12-09 00:00:00,71,1,stp,Gemron Gold,10 tab * 9 stp * box,Multivitamins and Minerals
2016,2015-12-09 00:00:00,540,2,stp,Vicee Lime,2 tab * 50 stp * box,Cevit 500mg
2016,2015-12-09 00:00:00,539,2,stp,Vicee Orange,2 tab * 50 stp * box,Cevit 500mg
2016,2015-12-09 00:00:00,539,1,tab,Vicee Orange,2 tab * 50 stp * box,Cevit 500mg
2016,2015-12-09 00:00:00,641,4,stp,Allopurinol bpi strip,10 tab * 10 stp * box,Allopurinol
2016,2015-12-09 00:00:00,245,4,stp,Umeran 50,10 tab * 10 stp * box,Diclfenac 
2016,2015-12-09 00:00:00,61,1,bot,Protec ,60 tab * bot,Multivitamins and Minerals
2016,2015-12-09 00:00:00,12,1,stp,Sylgan S,15 cap * 6 stp * box,Liver Protect
2016,2015-12-09 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
2016,2015-12-09 00:00:00,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
2016,2015-12-09 00:00:00,106,1,stp,Duracard 2,10 tab * 5 stp * box,Doxazosin
2016,2015-12-09 00:00:00,238,1,stp,Amoxi-Denk 500,10 tab * 2 stp * box,Amoxicillin
2016,2015-12-09 00:00:00,564,2,bot,Otrivin Adult,bot,Nasal Spray
2016,2015-12-09 00:00:00,2,2,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
2016,2015-12-09 00:00:00,58,1,bot,Enervon-C 30's,30 tab * bot,B complex with C
2016,2015-12-09 00:00:00,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2016,2015-12-09 00:00:00,422,1,bot,????????????? ???????,10 bot * pack,Myanmar Digestive
2016,2015-12-09 00:00:00,303,1,stp,Zyncet,10 tab * 20 stp * box,Cetrizine
2016,2015-12-09 00:00:00,269,1,stp,Maxolon,25 tab * 4 stp * box,Metoclopramide
2016,2015-12-09 00:00:00,306,1,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
2016,2015-12-09 00:00:00,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
2016,2015-12-09 00:00:00,213,3,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2017,2015-12-09 00:00:00,237,2,stp,Brumox 250,10 cap * 10 stp * box,Amoxicillin
2017,2015-12-09 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2017,2015-12-09 00:00:00,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
2017,2015-12-09 00:00:00,57,7,tab,Enervon-C 100's,100 tab * bot,B complex with C
2017,2015-12-09 00:00:00,440,1,bot,???????????? ??????? ??????,6 bot * 2 pack * dz,Myanmar Analgesic
2017,2015-12-09 00:00:00,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
2018,2015-12-09 00:00:00,85,2,box,Cardivas 6.25,10 tab * 3 stp * box,Carvedilol
2018,2015-12-09 00:00:00,237,1,stp,Brumox 250,10 cap * 10 stp * box,Amoxicillin
2018,2015-12-09 00:00:00,102,1,stp,Repace 25,10 tab * 10 stp * box,Losartan Potassium
2018,2015-12-09 00:00:00,293,2,stp,Nuberol,10 tab * 10 stp * box,Orphenadrine and Paracetamol
2018,2015-12-09 00:00:00,400,1,sac,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
2018,2015-12-09 00:00:00,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
2018,2015-12-09 00:00:00,409,1,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
2018,2015-12-09 00:00:00,157,2,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
2018,2015-12-09 00:00:00,20,1,stp,iiCare,10 cap * 3 stp * box,Eye 
2018,2015-12-09 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
2018,2015-12-09 00:00:00,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
2018,2015-12-09 00:00:00,418,1,bot,????????? ???????????????? ???,12 bot * dz,Myanmar Luxative
2018,2015-12-09 00:00:00,358,2,stp,Chericof Loz,4 tab * 5 stp * box,Lozenges
2018,2015-12-09 00:00:00,296,1,stp,Dolfenal 250,4 tab * 25 stp * box,Mefenamic Acid
2018,2015-12-09 00:00:00,358,1,stp,Chericof Loz,4 tab * 5 stp * box,Lozenges
2018,2015-12-09 00:00:00,748,4,stp,Vitahome Cap 5 Strip,10 cap * 5 stp * box,Multivitamins and Minerals
2018,2015-12-09 00:00:00,232,1,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
2018,2015-12-09 00:00:00,811,1,bot,Cicatrin Powder 20gm,bot,Neomycin
2018,2015-12-09 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
2018,2015-12-09 00:00:00,511,1,stp,Frusemide (Lasix),10 tab * stp,Furosemide
2018,2015-12-09 00:00:00,422,2,bot,????????????? ???????,10 bot * pack,Myanmar Digestive
2018,2015-12-09 00:00:00,11,1,stp,LivUp,30 tab * 5 stp * box,Liver Protect
2018,2015-12-09 00:00:00,151,20,stp,Gluco M,10 tab * 50 stp * box,Metformin
2018,2015-12-09 00:00:00,239,2,stp,Brucillin 250,10 cap * 10 stp * box,Ampicillin
2018,2015-12-09 00:00:00,638,1,stp,Strepsil Chesty,6 tab * 4 stp * box,Lozenges
2019,2015-12-09 00:00:00,646,1,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
2019,2015-12-09 00:00:00,690,1,stp,Ferro-Denk 50,10 tab * 5 stp * box,iron II Fumarate
2019,2015-12-09 00:00:00,575,1,stp,Folic Acid Strip,10 tab * stp,folic Acid
2019,2015-12-09 00:00:00,31,1,stp,Angizem 30,10 tab * 10 stp * box,Diltiazem
2019,2015-12-09 00:00:00,871,1,sac,Mybacin Box,40 sac * box,Neomycin
2019,2015-12-09 00:00:00,387,3,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
2019,2015-12-09 00:00:00,358,3,stp,Chericof Loz,4 tab * 5 stp * box,Lozenges
2019,2015-12-09 00:00:00,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2019,2015-12-09 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
2019,2015-12-09 00:00:00,307,1,stp,Siloxogene,10 tab * 30 stp * box,Aluminium Hydroxide
2020,2015-12-09 00:00:00,107,2,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
2020,2015-12-09 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
2020,2015-12-09 00:00:00,501,1,bot,Benalix,bot,Cough Syrup
2020,2015-12-09 00:00:00,366,1,roll,"3"" Bandage Pyae Wa",10 roll * pack,Bandage
2020,2015-12-09 00:00:00,705,1,roll,tape 1.25cm,24 roll * box,tape
2020,2015-12-09 00:00:00,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2020,2015-12-09 00:00:00,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
2020,2015-12-09 00:00:00,370,10,sac,ORS MPF Green,50 sac * box,ORS
2020,2015-12-09 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
2020,2015-12-09 00:00:00,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
2020,2015-12-09 00:00:00,369,4,sac,ORS MPF Blue,50 sac * box,ORS
2021,2015-12-09 00:00:00,98,1,stp,Losar 25,10 tab * 10 stp * box,Losartan Potassium
2021,2015-12-09 00:00:00,13,1,stp,Hepalucky,5 cap * 6 stp * box,Liver Protect
2024,2015-09-14 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2024,2015-09-14 00:00:00,126,1,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
2027,2015-09-14 00:00:00,281,1,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2027,2015-09-14 00:00:00,651,1,bot,??????? ????????,12 bot * dz,Myanmar Balm
2030,2015-09-14 00:00:00,832,1,stp,Udihep Forte,10 tab * 5 stp * box,Ursodeoxychloic Acid
2033,2015-09-14 00:00:00,21,1,bot,Optica,30 cap * bot,Eye
2033,2015-09-14 00:00:00,338,1,bot,Optimol,bot,Eye Drop
2033,2015-09-14 00:00:00,348,30,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
2022,2015-09-14 00:00:00,58,1,bot,Enervon-C 30's,30 tab * bot,B complex with C
2022,2015-09-14 00:00:00,590,6,sheet,Lion Plaster,10 sheet * pack,Plaster
2022,2015-09-14 00:00:00,220,4,tab,Vicks,105 tab * bot,Cough Tablet
2023,2015-09-14 00:00:00,516,1,bot,NaNaKid,bot,Anti
2023,2015-09-14 00:00:00,844,1,stp,Sure,10 tab * stp,"estrogen, progesterone"
2023,2015-09-14 00:00:00,242,3,Suppo,Diclo-Denk Suppository,10 Suppo * box,Diclofenac
2023,2015-09-14 00:00:00,117,1,stp,Ocium,10 tab * 3 stp * box,Calcium with Vitamin D3
2023,2015-09-14 00:00:00,26,1,box,Amlong 5,10 tab * 3 stp * box,Amlodipine
2023,2015-09-14 00:00:00,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2023,2015-09-14 00:00:00,409,4,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
2023,2015-09-14 00:00:00,471,3,sac,????? ???????,10 sac * pack,Myanmar Cough Medicine
2023,2015-09-14 00:00:00,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2023,2015-09-14 00:00:00,352,1,pcs,Hansaplast Elastic,100 pcs * box,Plaster
2023,2015-09-14 00:00:00,640,6,pcs,Face Mask Hanma,10 pcs * 32 pack * box,Mask
2023,2015-09-14 00:00:00,693,4,stp,Aspirex 81mg,10 tab * 10 stp * box,Aspirin 81mg
2023,2015-09-14 00:00:00,281,2,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2025,2015-09-14 00:00:00,240,1,stp,Para-Denk 500,10 tab * 2 stp * box,Paracetamol
2025,2015-09-14 00:00:00,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
2026,2015-09-14 00:00:00,620,1,stp,Umeran inj,10 amp * stp,Diclofenac
2028,2015-09-14 00:00:00,268,1,box,Merislon,10 tab * 3 stp * box,Betahistine mesilate
2029,2015-09-14 00:00:00,388,2,dz,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
2031,2015-09-14 00:00:00,638,1,stp,Strepsil Chesty,6 tab * 4 stp * box,Lozenges
2031,2015-09-14 00:00:00,162,1,bot,Cevit Pol,100 tab * bot,ascorbic acid
2031,2015-09-14 00:00:00,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
2031,2015-09-14 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2031,2015-09-14 00:00:00,57,30,tab,Enervon-C 100's,100 tab * bot,B complex with C
2032,2015-09-14 00:00:00,155,1,box,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2032,2015-09-14 00:00:00,445,1,bot,?????????,12 bot * dz,Myanmar Balm
2032,2015-09-14 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
2032,2015-09-14 00:00:00,231,1,stp,Bluclox-P,10 tab * 10 stp * box,Ampicillin and Cloxacillin
2032,2015-09-14 00:00:00,231,1,stp,Bluclox-P,10 tab * 10 stp * box,Ampicillin and Cloxacillin
2032,2015-09-14 00:00:00,281,1,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2032,2015-09-14 00:00:00,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
2032,2015-09-14 00:00:00,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
2032,2015-09-14 00:00:00,297,1,stp,Ponstan,10 tab * 25 stp * box,Mefenamic Acid
2032,2015-09-14 00:00:00,871,1,sac,Mybacin Box,40 sac * box,Neomycin
2032,2015-09-14 00:00:00,358,1,stp,Chericof Loz,4 tab * 5 stp * box,Lozenges
2032,2015-09-14 00:00:00,323,1,pcs,Dripset Kenxin,50 pcs * box,Dripset
2032,2015-09-14 00:00:00,359,1,pcs,Shudi Plaster,10 pcs * box,Plaster
2032,2015-09-14 00:00:00,362,1,bot,Spirit 100ml Plastic bot mpf,60 bot * box,Spirit
2032,2015-09-14 00:00:00,637,1,pcs,Cotton Pack Diamond,25 pcs * pack,Cotton
2032,2015-09-14 00:00:00,514,1,bot,V.Rohto,bot,Eye Drop
2032,2015-09-14 00:00:00,185,3,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
2032,2015-09-14 00:00:00,11,1,stp,LivUp,30 tab * 5 stp * box,Liver Protect
2032,2015-09-14 00:00:00,281,1,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2032,2015-09-14 00:00:00,235,1,stp,Uciclox 500,10 cap * 10 stp * box,Ampicillin and Cloxacillin
2032,2015-09-14 00:00:00,355,2,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
2032,2015-09-14 00:00:00,620,1,stp,Umeran inj,10 amp * stp,Diclofenac
2032,2015-09-14 00:00:00,583,2,Kit,Besure Test Kit,40 Kit * box,Test Kit
2032,2015-09-14 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
2032,2015-09-14 00:00:00,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2032,2015-09-14 00:00:00,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2032,2015-09-14 00:00:00,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
2034,2015-09-14 00:00:00,125,1,stp,Atocor 10,10 tab * 10 stp * box,Atorvastatin
2034,2015-09-14 00:00:00,107,2,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
2034,2015-09-14 00:00:00,364,10,tab,Move Free,170 tab * bot,Glucosamine
2034,2015-09-14 00:00:00,17,1,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
2034,2015-09-14 00:00:00,514,1,bot,V.Rohto,bot,Eye Drop
2035,2015-09-14 00:00:00,39,3,stp,Contiflo OD ,10 tab * stp,Tamsulosin Hydrochloride
2035,2015-09-14 00:00:00,657,3,stp,Finast,10 tab * stp,finesteride
2036,2015-09-14 00:00:00,436,1,bot,???????? ???????????????????????,12 bot * dz,Myanmar Analgesic
2036,2015-09-14 00:00:00,310,33,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
2036,2015-09-14 00:00:00,281,1,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2036,2015-09-14 00:00:00,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
2037,2015-09-14 00:00:00,285,1,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
2037,2015-09-14 00:00:00,779,1,stp,Aztor EZ,10 tab * 3 stp * box,"Atorvastatin 10mg, Ezetimibe 10mg"
2037,2015-09-14 00:00:00,693,1,stp,Aspirex 81mg,10 tab * 10 stp * box,Aspirin 81mg
2037,2015-09-14 00:00:00,301,1,stp,Cetrine,10 tab * 10 stp * box,Cetrizine
2038,2015-09-14 00:00:00,721,1,stp,Velactone,10 tab * 10 stp * box,Spironolactone
2038,2015-09-14 00:00:00,511,1,stp,Frusemide (Lasix),10 tab * stp,Furosemide
2038,2015-09-14 00:00:00,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2038,2015-09-14 00:00:00,646,1,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
2038,2015-09-14 00:00:00,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
2039,2015-09-14 00:00:00,742,1,box,bCoveram 5/5,30 tab * box,Perindopril / Amlodipine
2039,2015-09-14 00:00:00,86,2,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
2039,2015-09-14 00:00:00,139,1,stp,Diamicron mr 30,30 tab * 2 stp * box,Gliclazide
2040,2015-09-15 00:00:00,871,2,sac,Mybacin Box,40 sac * box,Neomycin
2040,2015-09-15 00:00:00,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
2040,2015-09-15 00:00:00,273,6,stp,Belax ,10 tab * 10 stp * box,Bisacodyl
2040,2015-09-15 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2040,2015-09-15 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2040,2015-09-15 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
2040,2015-09-15 00:00:00,30,3,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
2040,2015-09-15 00:00:00,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
2040,2015-09-15 00:00:00,543,37,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
2040,2015-09-15 00:00:00,597,1,pcs,Neobun ,10 pcs * 25 pack * box,Plaster
2040,2015-09-15 00:00:00,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2040,2015-09-15 00:00:00,152,2,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
2042,2015-09-15 00:00:00,12,1,stp,Sylgan S,15 cap * 6 stp * box,Liver Protect
2043,2015-09-15 00:00:00,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2043,2015-09-15 00:00:00,74,4,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
2043,2015-09-15 00:00:00,348,20,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
2043,2015-09-15 00:00:00,155,2,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2045,2015-09-15 00:00:00,646,1,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
2045,2015-09-15 00:00:00,73,2,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
2045,2015-09-15 00:00:00,291,2,stp,Myonal,10 tab * 3 stp * box,Eperisone Hydrochloride
2045,2015-09-15 00:00:00,111,2,stp,Clopilet,10 tab * 3 stp * box,Clopidogrel
2045,2015-09-15 00:00:00,125,2,stp,Atocor 10,10 tab * 10 stp * box,Atorvastatin
2045,2015-09-15 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2045,2015-09-15 00:00:00,136,1,stp,Furo denk 40,10 tab * 10 stp * box,Furosemide
2045,2015-09-15 00:00:00,82,2,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
2045,2015-09-15 00:00:00,29,1,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
2045,2015-09-15 00:00:00,30,1,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
2045,2015-09-15 00:00:00,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
2046,2015-09-15 00:00:00,506,2,bot,Astymin Sus,bot,Aminoacids
2046,2015-09-15 00:00:00,740,1,stp,bOsteocare,15 tab * 2 stp * box,Calcium with Vitamin D3
2046,2015-09-15 00:00:00,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
2046,2015-09-15 00:00:00,714,1,box,PadVimin,10 cap * 3 stp * box,Multivitamins and Minerals
2048,2015-09-15 00:00:00,21,1,bot,Optica,30 cap * bot,Eye
2048,2015-09-15 00:00:00,84,1,box,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
2048,2015-09-15 00:00:00,553,1,box,DMR 60,15 tab * 2 stp * box,Gliclazide
2048,2015-09-15 00:00:00,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
2049,2015-09-15 00:00:00,684,1,box,Diane 35,21 tab * box,cyproterone
2049,2015-09-15 00:00:00,923,2,stp,Panto Denk 20,14 tab * 2 stp * box,Pantoprazole
2049,2015-09-15 00:00:00,232,1,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
2049,2015-09-15 00:00:00,250,1,stp,Zifam Clofen,10 tab * stp,Aceclofenac
2049,2015-09-15 00:00:00,300,1,stp,Verizet,10 tab * 5 stp * box,Levocetrizine
2049,2015-09-15 00:00:00,741,1,stp,bDaflon,15 tab * 2 stp * box,flavonoid fraction
2049,2015-09-15 00:00:00,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
2049,2015-09-15 00:00:00,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
2049,2015-09-15 00:00:00,239,3,stp,Brucillin 250,10 cap * 10 stp * box,Ampicillin
2049,2015-09-15 00:00:00,238,1,stp,Amoxi-Denk 500,10 tab * 2 stp * box,Amoxicillin
2049,2015-09-15 00:00:00,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2049,2015-09-15 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2049,2015-09-15 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2049,2015-09-15 00:00:00,643,1,stp,Trivedon MR,10 tab * 10 stp * box,Trimetazidine Hydrochloride
2049,2015-09-15 00:00:00,723,1,bot,Lilac 120ml,bot,Lactulose
